shot_id,n_pass_nodes,n_pass_edges,n_passes_prev,pass_density,pass_clustering,pass_avg_path_length,pass_largest_eigenvalue,shooter_in_degree,shooter_out_degree,shooter_betweenness,shooter_eigenvector
52a6660d-96ce-42bf-97bc-b6eb01ccd5e4,8,15,15,0.26785714285714285,0.6208333333333333,,2.3310983454802363,2.0,1.0,0.15079365079365079,0.0
805033d1-301e-4dc5-baad-542dab282ff4,9,21,24,0.2916666666666667,0.5,,3.593946835452587,1.0,0.0,0.0,0.0
439065d1-ad52-4d1e-8739-dc8eadd99312,9,18,18,0.25,0.3703703703703704,2.236111111111111,2.17566967639433,3.0,2.0,0.20535714285714285,0.511512710969782
50082789-7bb3-4919-aeaa-38b0f575fa52,9,19,22,0.2638888888888889,0.2795346489483239,1.9375,2.956091584642027,3.0,2.0,0.09821428571428571,0.36667799910137494
e40c5604-86a5-4708-aa38-025385f81d26,7,11,18,0.2619047619047619,0.17979119511875893,,4.061980860550557,1.0,0.0,0.0,0.0
1255ee6c-125c-4ad0-bee3-9c8f6e2116a5,9,15,23,0.20833333333333334,0.12084351198911489,,4.077058684552821,4.0,3.0,0.26785714285714285,0.0
0cb17af2-dcd3-485a-9ca5-befb6e634f00,8,7,7,0.125,0.29166666666666663,,0.9999999999999999,1.0,0.0,0.0,0.0
39eaab58-b7b2-4ca4-9fa4-50eb871b7101,7,10,11,0.23809523809523808,0.4523809523809524,,1.949787524078608,1.0,0.0,0.0,0.0
916a4a46-5823-444d-9472-213c4104fa8e,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
ac9967b4-f720-4a0c-9505-abd47ae6ae13,9,16,17,0.2222222222222222,0.4333333333333333,2.2430555555555554,2.4560750925184287,4.0,3.0,0.5178571428571428,0.5273077878046187
13b84dff-8265-494a-8cb7-ed3d14a17f00,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
d75a9f04-2133-444b-8f8f-a08ceb25a858,7,9,10,0.21428571428571427,0.11904761904761904,2.7857142857142856,1.3880935088896755,2.0,1.0,0.4666666666666667,0.5808363634888108
0d31867c-3cd9-48fe-8549-1be0a48ede76,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
634fa2d4-46bb-4b8b-8ce9-34637603d0d5,6,7,7,0.23333333333333334,0.27777777777777773,,1.3247179572447452,,,,
f80ee030-3e40-433f-ac02-7b1c011bea84,6,7,7,0.23333333333333334,0.0,2.6666666666666665,1.2365057033915001,2.0,2.0,0.7000000000000001,0.5591357136006981
5b8908e9-865e-46b1-b1df-5b8f6c4b9056,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
0ea4e208-097f-498b-bfbc-2a39cf755f19,10,12,13,0.13333333333333333,0.0,,1.7653984313948072,1.0,0.0,0.0,0.0
c3871fef-f58b-4401-be6e-76f47a795c4e,8,8,8,0.14285714285714285,0.29166666666666663,1.75,1.3247179572447472,1.0,0.0,0.0,0.0
87010125-117a-4571-a62b-4345f4885d70,8,8,8,0.14285714285714285,0.27083333333333337,,0.9999999999999999,1.0,1.0,0.09523809523809523,0.0
8e5a686b-1115-4ba2-9d63-04cb38e685c9,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
acbfb3a8-6469-4ab0-b391-c1308e661799,6,7,7,0.23333333333333334,0.27777777777777773,,1.324717957244746,1.0,0.0,0.0,0.0
f26e400c-f1e4-4293-a3cd-ad4705a38e8f,11,27,33,0.24545454545454545,0.34673611271598637,,4.1127822980939035,5.0,4.0,0.23333333333333334,0.0
f2e5963e-6bf6-4d29-8b23-0e736213300b,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
076cd6ba-eb1f-4ab5-9fcc-cd2fe8242a03,9,19,27,0.2638888888888889,0.18545893379321454,,4.936035890859518,1.0,0.0,0.0,0.0
c554ca99-a058-4c2a-aee1-e6db783bd159,4,6,8,0.5,0.5833333333333334,,2.1149075414767555,,,,
34b7332c-6c9a-418d-8b9d-8e7051e4eb1c,9,19,28,0.2638888888888889,0.1319912820392134,,4.673247339876168,1.0,0.0,0.0,0.0
026b70bb-f466-414f-ab42-ea78913ed33f,9,20,33,0.2777777777777778,0.1816291810567752,,5.463934105857972,1.0,0.0,0.0,0.0
6399ab69-693b-4133-9db8-5fa356ff7ff2,6,9,10,0.3,0.3888888888888889,,1.7320508075688772,3.0,2.0,0.25,0.0
cfc2c881-aa53-456f-b264-f07e54c71e50,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
d24074ce-8755-464b-a571-1410e818c108,10,16,16,0.17777777777777778,0.30666666666666664,,1.9007310722982256,2.0,1.0,0.0,0.0
abc0866f-3aa9-48da-93e3-76607762379a,0,0,0,,,,,,,,
93d904b6-833f-44af-9510-4e4992a6b508,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
c1195253-9cf3-4e90-9ea8-a08cda44619b,4,3,3,0.25,0.0,,0.0,,,,
47548962-cb46-43f1-b770-c92667223c10,6,5,5,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
9f68d00c-90ef-4d5c-94dd-cf221ca29534,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
060082ee-d0e7-4741-b1d3-3ff14f6adb90,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
560da675-73de-432a-969e-11e1fccd8e3a,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
174505c2-664a-4d98-aad9-3f1093bf795d,6,4,4,0.13333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
7b7e1a10-7f5f-4d26-b918-a562d4264294,8,11,11,0.19642857142857142,0.1875,2.9285714285714284,1.4707888228549235,2.0,1.0,0.41666666666666663,0.31807814989307365
bad58b17-fb47-40b0-ad9e-f04f7d971e32,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
dd1bd9b5-ad51-48ec-97e2-27727f544625,4,3,3,0.25,0.0,,0.0,,,,
7fc54483-0625-42fa-8a49-37383ace9c9f,8,11,11,0.19642857142857142,0.3958333333333333,,1.6180339887498953,1.0,0.0,0.0,0.0
bc85f688-dd48-4aea-bb30-7ff754bd9b98,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
e52f4b8a-c11c-43b3-8949-d5998cdf7dfe,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
90b6bc5e-e4b7-4b30-a33c-c5611d3809d9,3,3,4,0.5,0.0,,1.4142135623730951,1.0,0.0,0.0,0.0
ffe0cb9e-1d53-4cf5-9e08-b1b3f21d3911,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
275da5de-6ced-4def-a639-fdea406c8308,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
00f53aeb-19e1-4a97-8826-45cf676596bd,0,0,0,,,,,,,,
eccb00bb-acf3-4788-a4cb-57d617fd57f4,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
f87cf155-1404-4e36-add7-a2165c38b209,10,19,22,0.2111111111111111,0.13999999999999999,2.1555555555555554,2.699504944377198,3.0,2.0,0.16666666666666666,0.5708167704603988
97e00f1c-8693-464e-a7a4-fcf06568f5bc,7,10,13,0.23809523809523808,0.18898815748423095,,2.3829757679062378,1.0,0.0,0.0,0.0
ba78d598-fa40-4f9a-b5fa-5d60a6cf9663,6,11,14,0.36666666666666664,0.3082121341532338,,3.1409233426082337,1.0,0.0,0.0,0.0
c6cfad25-1b20-41e4-b1e8-f4e04e00f917,6,11,14,0.36666666666666664,0.3082121341532338,,3.1409233426082337,2.0,2.0,0.0,0.0
c4836e8b-b534-4415-bf62-39cbe5f3bd11,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
9dd32137-bc45-4746-be89-cde55a2ba02a,9,13,13,0.18055555555555555,0.25925925925925924,,1.6641190925647795,2.0,1.0,0.125,0.0
d5c2a615-ca75-4be8-ac0c-2242345456a1,8,11,11,0.19642857142857142,0.0,3.107142857142857,1.414213562373095,1.0,2.0,0.45238095238095233,0.25
b41aeef4-5600-4587-9c86-b9b4deda1e14,9,29,37,0.4027777777777778,0.36659975399426314,1.4166666666666667,4.657050631355855,3.0,3.0,0.09672619047619048,0.15283960126555773
d98fec59-0de2-4cc0-8664-50c218404e83,7,7,8,0.16666666666666666,0.0,,1.1224620483093728,1.0,0.0,0.0,0.0
d52d42f9-4699-4562-b4d5-a0007613f9c8,7,6,6,0.14285714285714285,0.0,,0.0,1.0,0.0,0.0,0.0
6da40aea-5006-4902-ac28-d3aa2b9addfe,2,2,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
edf76979-b202-4ab7-9f07-2fc046885c2d,9,13,13,0.18055555555555555,0.16666666666666666,,1.8392867552141592,1.0,0.0,0.0,0.0
27037aa8-470a-4626-8f97-026d8c84b185,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
a80e47de-35cc-47a4-8ad3-767836b010c6,0,0,0,,,,,,,,
2b2439b6-9828-4dbe-b3ac-9adb41da1b1d,7,6,6,0.14285714285714285,0.0,,0.0,2.0,0.0,0.0,0.0
cc3427d0-a618-49a5-84bf-b9b2c79c4d6c,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
38e5bc9c-78c1-417a-81a2-42479d4569e6,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
5fbe5edf-bfaa-4257-ad5a-220d8a9bb8da,10,24,28,0.26666666666666666,0.23976521924807268,2.0722222222222224,3.1683426989508297,2.0,1.0,0.29166666666666663,0.2539567668518006
17f17d10-0361-43dd-95e8-62d119453f99,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
db9ae937-6b5c-4f90-8b47-fdf4f27786d5,6,9,10,0.3,0.2824901312368591,,2.1038034027355366,4.0,3.0,0.65,0.0
74ba22d6-f06f-483f-b861-63f90580fbe4,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
8ae9d212-2ada-45b7-8a2b-7e626cc15bbc,8,15,17,0.26785714285714285,0.3011279097449422,,2.5742764610223117,1.0,0.0,0.0,0.0
dfc23d71-49a7-40a0-bd2c-44840b3dc103,8,8,8,0.14285714285714285,0.0,,1.0,1.0,0.0,0.0,0.0
5665403a-4a89-4064-bf8b-01f7d557f2f1,7,12,14,0.2857142857142857,0.21353577690286898,,2.490162864584492,1.0,0.0,0.0,0.0
1b0d2684-0805-4204-834f-ea37500599db,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
88776c4f-596f-4ee0-83fd-097d0e4f83ce,4,2,2,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
e682b085-e238-4da1-a569-8c90c6efe737,10,21,24,0.23333333333333334,0.17410535768865557,,3.0742493723530693,2.0,1.0,0.09722222222222221,0.0
d759adec-4c7c-468f-815f-08067d531ca2,3,3,3,0.5,1.0,1.5,0.9999999999999999,1.0,1.0,0.5,0.5773502691896258
81d025d7-5884-47ad-95da-737b7b0c0f95,5,4,4,0.2,0.0,,0.0,1.0,0.0,0.0,0.0
f57f63cd-7c41-4327-a0fb-0e38f49cae30,9,17,19,0.2361111111111111,0.25446395302195046,,2.5847924798981996,1.0,0.0,0.0,0.0
f7cbb648-eec1-4b9e-922f-5752f563f019,0,0,0,,,,,,,,
6cde5e2b-e4d2-4b5c-84d6-2099a21ddfc6,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
06d84163-d171-4a72-a325-e5cd4355dd27,4,4,4,0.3333333333333333,0.0,2.0,1.0000000000000002,1.0,1.0,0.5,0.49999999999999994
a4edc69f-f0f7-430c-a367-51a72a525730,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
a9dca599-1e3d-449c-a90f-748d24a0ec03,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
4f1dea41-77d1-4445-9586-218cbe3a5868,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
0dc1e36d-6ea9-4030-aea5-71aaef3d7162,9,9,9,0.125,0.0,,1.0,1.0,0.0,0.0,0.0
e36045f1-0693-4d2c-9875-8cef880e2844,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
85e565bb-80fc-4a56-b3b1-b8ea24a6d904,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
a861f4a3-b93a-43aa-93e2-54de347bd750,9,22,27,0.3055555555555556,0.23650799183783489,1.7337962962962952,3.4764262980864404,3.0,3.0,0.05357142857142857,0.31670875296980433
23427aaa-0911-45a8-8b0a-15e835616257,5,3,3,0.15,0.0,,0.0,1.0,0.0,0.0,0.0
8e4846a9-c97e-42b7-b219-023fec7d93d2,6,4,4,0.13333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
9da39a45-ab5c-4835-969e-e2f9fcf5678b,3,3,3,0.5,0.0,,1.0,,,,
6027b96c-f6af-4db5-a43f-374ef60d6c2e,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
970bb83f-ebe2-48ac-9d61-75afcb2026a5,10,18,24,0.2,0.07499999999999998,,3.736805748667598,1.0,0.0,0.0,0.0
fb3e4261-26e0-45e3-8f54-a7ce7661e65e,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
e7cb1597-fdbd-4607-a3ce-70d0a1bf097d,9,14,15,0.19444444444444445,0.2222222222222222,,2.1700864866260323,1.0,0.0,0.0,0.0
dda91cf4-6be6-4337-8263-92989e8e09a3,6,6,6,0.2,0.0,,1.0,1.0,2.0,0.2,0.0
e3498422-e3ce-4ac5-99fc-30aa04d876b4,7,10,10,0.23809523809523808,0.23809523809523808,,1.6837715645655842,3.0,2.0,0.26666666666666666,0.0
d36d28d3-be36-46b1-bf09-9d3e8b20f3ee,8,8,8,0.14285714285714285,0.0,,1.0000000000000002,1.0,1.0,0.0,0.0
df5eca50-7090-494a-8484-64ea250c5cb4,4,4,4,0.3333333333333333,0.0,,1.0,0.0,1.0,0.0,0.0
897fce1e-00c2-4316-bf86-2ca40d78213e,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
e8be723d-1aba-48b9-89e9-9d2531913ae7,5,5,5,0.25,0.0,,1.0000000000000002,1.0,0.0,0.0,0.0
0823daad-6e31-4eb1-a94b-8b054ac6128e,4,4,5,0.3333333333333333,0.0,,1.4142135623730951,1.0,0.0,0.0,0.0
2860fc95-0c6b-42b9-ad7e-053c421c3068,7,10,10,0.23809523809523808,0.6666666666666667,,1.6180339887498953,1.0,1.0,0.16666666666666666,0.0
9bd250c7-8d70-4fb5-bb4e-bb63d84cb7ad,3,4,4,0.6666666666666666,1.0,1.3333333333333333,1.3247179572447452,2.0,1.0,0.5,0.7265173980555676
f05b6edb-4ca7-4cfa-842e-77754f338b1c,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
d34bf01b-114a-4cc1-aa40-aef5fe60a392,4,3,3,0.25,0.0,,0.0,2.0,0.0,0.0,0.0
fd3d4479-66f2-4a04-adb0-a9591a33cb5e,8,10,10,0.17857142857142858,0.31666666666666665,,1.5213797068045674,1.0,0.0,0.0,0.0
ebda04cb-5e23-4854-9ea3-067adf0beefb,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
e8b4d9d9-3036-4861-bee0-dc695f90af8f,7,13,13,0.30952380952380953,0.45714285714285713,,2.1101930111461717,,,,
214271bb-9b31-4985-8979-4746e5dee9fd,6,6,7,0.2,0.24498464859066973,,1.2599210498948734,0.0,1.0,0.0,0.0
b9024265-7499-4cb0-9e3f-2ba196c09be1,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
9b5d1c04-bf74-497b-a0da-799bea662d57,8,12,13,0.21428571428571427,0.21186759842764435,,1.618033988749895,2.0,1.0,0.11904761904761904,0.0
78722261-ff71-4e47-82e7-70f3ff152946,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
6a8e26a0-c5c2-4c5c-912c-2d314f9b5a39,9,16,17,0.2222222222222222,0.2,,2.333324331957128,4.0,4.0,0.5178571428571428,0.0
41215e06-a33a-448a-ae67-0526fd1c0848,2,1,1,0.5,0.0,,0.0,,,,
3b9bfdf9-d062-4ed6-a6fd-40eec7c0899d,5,3,3,0.15,0.0,,0.0,1.0,0.0,0.0,0.0
f16d7b24-5b85-4e48-af7a-94c8c6b19934,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
f3a5dcb2-514c-43ee-bb5d-ddaceed64808,5,4,4,0.2,0.0,,0.0,2.0,1.0,0.3333333333333333,0.0
c0ffe323-fd27-4ae3-9adb-2cecfa487eca,6,9,9,0.3,0.4166666666666667,2.033333333333333,1.7106440950450312,,,,
b3632fea-207b-41be-b62a-9d4f32fb05ea,6,8,9,0.26666666666666666,0.0,,1.4142135623730951,2.0,2.0,0.4,0.0
3043863b-a979-4347-811c-eaee227cc2df,6,6,7,0.2,0.0,,1.4142135623730951,2.0,2.0,0.30000000000000004,0.0
f229c20b-f5e8-41f6-9162-6d72055acad0,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
658c81ac-b0b2-42f3-80b7-333f1e47fd17,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
4006cc6d-1c54-41d2-8ae9-e5c0b030a318,4,5,6,0.4166666666666667,0.3674769728860046,,1.7692923542386316,1.0,0.0,0.0,0.0
37f1ef70-3ccc-4b47-83e6-97a1b96968e4,9,16,19,0.2222222222222222,0.17014259240000956,,2.7805638341982104,1.0,0.0,0.0,0.0
1b88ef62-a526-4845-95e9-69eca2a98021,4,4,4,0.3333333333333333,0.5833333333333333,,0.9999999999999999,1.0,0.0,0.0,0.0
070d6d04-646d-465d-a6d0-a9dcedf441d8,5,4,4,0.2,0.6,1.5,0.9999999999999999,1.0,0.0,0.0,0.0
ca5084f2-ddff-45ed-b303-378debb46f7a,7,8,8,0.19047619047619047,0.0,,1.0,2.0,0.0,0.0,0.0
8980e9c6-877c-4163-b549-9ee6f4a39677,3,3,3,0.5,1.0,1.5,0.9999999999999999,1.0,1.0,0.5,0.5773502691896258
8b5960c9-32a2-44ad-a08f-b1c37e2aa365,3,3,3,0.5,1.0,1.5,0.9999999999999999,1.0,1.0,0.5,0.5773502691896256
5574850e-2480-4ccf-891e-d112e848ded4,10,15,16,0.16666666666666666,0.3039583769056283,3.0277777777777777,1.7982890951975758,2.0,1.0,0.1111111111111111,0.1125224942487165
ceb3caa1-56d5-4fed-a5f7-845b5dfabc79,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
a26dc878-b726-4fa6-8401-45b5b3a5b145,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
e773b1a9-8875-41ef-8799-2404acba0bb0,6,6,6,0.2,0.0,,1.0,1.0,0.0,0.0,0.0
f4c7c89d-26a5-4b3e-9a59-b97c17301343,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
c6fe0c0f-32f4-4c9c-8b95-ec654099dc48,11,32,36,0.2909090909090909,0.27159995991611896,,4.06532883613597,3.0,2.0,0.020370370370370372,0.0
510a9df3-c49b-4eee-b8f9-0effd90ccb23,7,6,6,0.14285714285714285,0.0,,0.0,1.0,0.0,0.0,0.0
9cce3988-35c0-45ef-ba65-2ff852e2f474,6,8,8,0.26666666666666666,0.0,,1.618033988749895,1.0,0.0,0.0,0.0
fccefdfb-ff58-4f33-8824-7b0c8ca1ec3f,5,10,13,0.5,0.2873860585931277,1.4583333333333333,3.0702198848726834,3.0,1.0,0.0,0.46485491827724174
8b5eef3f-9872-4b71-b75d-98ed4d322bed,3,3,3,0.5,0.0,,1.0,,,,
7234011a-02b8-43c5-b25a-4c3d7e0d6d44,5,5,5,0.25,0.0,1.3333333333333333,1.414213562373095,1.0,1.0,0.0,0.0
eb3bdb0f-c8c1-472c-9297-4f624735f22d,0,0,0,,,,,,,,
3a26ee43-c3f1-42d7-a8f6-bfd82f695910,0,0,0,,,,,,,,
12a24a9b-3c9c-45d4-989f-066a49816a44,4,2,2,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
64789666-5896-4fef-96c1-25018916f804,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
29219c51-1ff4-4fb0-958e-dfb370dcdd43,8,10,10,0.17857142857142858,0.20833333333333331,,1.6180339887498947,2.0,2.0,0.023809523809523808,0.0
ddadd240-6377-490e-a404-b37b67a30fd4,10,23,30,0.25555555555555554,0.29579465254146214,,4.291025214882067,2.0,1.0,0.013888888888888888,0.0
d2e0289b-8116-4401-a890-c839d2722444,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
a30d89a2-2b69-4712-932b-e215bcbca259,9,13,17,0.18055555555555555,0.0,,2.3636718439182256,2.0,0.0,0.0,0.0
c9e956a8-01d9-457c-b769-8edb6a175cf2,7,7,8,0.16666666666666666,0.0,,1.0000000000000002,3.0,0.0,0.0,0.0
89cac510-30de-4a23-9d36-f4d8e64ec46d,7,7,8,0.16666666666666666,0.0,,1.0000000000000002,1.0,1.0,0.16666666666666666,0.0
ff742b91-ad13-4bb6-a6ac-9039843f3d2e,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
3e79b7f1-d85d-478c-adf5-e15f0217a044,6,5,5,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
12c85765-6939-456e-b849-14c86c9a026f,7,7,7,0.16666666666666666,0.0,,0.0,2.0,0.0,0.0,0.0
6a95128e-5f15-4ffe-ad0b-158a7d78a336,10,14,14,0.15555555555555556,0.30333333333333334,,1.22074408460576,2.0,1.0,0.05555555555555555,0.0
da8142d4-8b0f-4160-be3a-ab943784b41c,9,10,10,0.1388888888888889,0.0,,1.2720196495140694,3.0,2.0,0.375,0.0
bfba8be0-806c-4697-9286-d6fa2bb0e9f5,10,20,24,0.2222222222222222,0.1097663806719023,1.95,3.136299919206365,1.0,1.0,0.041666666666666664,0.11967374047443974
5db47ee0-323d-4899-b47b-547ba70d5abc,0,0,0,,,,,,,,
3ad75026-2a0f-4f17-9a68-1b9a086fad6a,2,2,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
b5ae6424-68a1-45ee-970c-09bb0da70d2d,8,10,11,0.17857142857142858,0.3333333333333333,,1.7106440950450323,2.0,1.0,0.0,0.0
22ebd8d3-f37d-4bd2-9e80-80aeb566227f,5,5,5,0.25,0.0,,1.0,1.0,0.0,0.0,0.0
69c1e706-38c3-4454-8973-190be89d3db6,9,17,19,0.2361111111111111,0.13773884009006176,,2.6255196143077204,1.0,0.0,0.0,0.0
db5479ef-0a0d-4c34-a06a-bce5104675b7,8,14,15,0.25,0.22815811373861122,,2.648612490609585,1.0,0.0,0.0,0.0
9646980b-5716-4da5-a785-a352a3d408e3,8,11,13,0.19642857142857142,0.29166666666666663,,2.4717121817351884,1.0,0.0,0.0,0.0
3cee8863-208b-4422-8c54-f688fbf98b8e,6,6,6,0.2,0.0,,1.0000000000000002,2.0,1.0,0.45,0.0
0f8c8e57-3769-408b-a168-1ccb683d4d6f,0,0,0,,,,,,,,
a8928e40-d501-44cb-b327-3a75044baed9,10,17,22,0.18888888888888888,0.1320932892410642,,2.8824097446675,5.0,3.0,0.4861111111111111,0.0
55836a80-19f4-4481-b513-1c21e6b1919b,8,7,7,0.125,0.0,,0.0,1.0,0.0,0.0,0.0
2cd6697c-aa9b-4978-a76e-26aef2112c31,5,4,4,0.2,0.0,,0.0,1.0,0.0,0.0,0.0
8f5f8f90-bbbe-4f4f-bbbe-11a2d64d342d,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
1ca8d41b-9d7e-4ce1-81c1-8faa57b3d828,4,3,3,0.25,0.0,,0.0,1.0,1.0,0.3333333333333333,0.0
a9aeffde-608f-479a-8195-c6cff7363b53,8,13,14,0.23214285714285715,0.3205688591473934,,2.321025830491018,1.0,0.0,0.0,0.0
25b25579-2f18-4333-a5a6-8571e4212871,10,26,27,0.28888888888888886,0.24819966774321683,,3.3304213341729856,1.0,0.0,0.0,0.0
3a370e4d-7507-4970-bd41-0f85c483b328,6,5,5,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
bc158e00-f1d4-4c64-be24-9cedf6e19e50,0,0,0,,,,,,,,
cc2b7576-f295-4b8e-ab4c-cd5f437aa3d4,10,14,14,0.15555555555555556,0.18333333333333332,,1.8250783488808167,1.0,0.0,0.0,0.0
52adeea9-da77-4a26-91ce-a6802ca8d9a4,8,9,9,0.16071428571428573,0.20833333333333331,,1.324717957244746,1.0,0.0,0.0,0.0
8fd7eb39-3e99-4ca3-a26c-53cf0a9dc310,2,1,1,0.5,0.0,,0.0,1.0,0.0,0.0,0.0
036aab1b-c275-4d03-b0b7-07b80094acef,9,23,30,0.3194444444444444,0.2816634110259257,1.6944444444444444,4.017503913703809,1.0,1.0,0.03571428571428571,0.12916642055656447
7637a832-f82c-4708-b296-1701481e05ac,10,27,35,0.3,0.3204846113376305,,4.439527632824134,2.0,1.0,0.034722222222222224,0.0
79a23925-3852-4f56-964f-f92661681722,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
1139940d-789e-461e-983e-036dddae7e81,2,2,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
55ead603-af88-4f99-89d1-11b1c3ae177b,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
62817480-1c22-419f-a348-6a7aa4757f95,2,1,1,0.5,0.0,,0.0,,,,
28fbde42-b785-47cc-847a-bd45e3d333fd,8,8,8,0.14285714285714285,0.0,,1.0,2.0,1.0,0.14285714285714285,0.0
e2a50255-e1bf-48e0-98e4-d86d96fe15a1,8,8,8,0.14285714285714285,0.0,,1.0,1.0,1.0,0.23809523809523808,0.0
22fddac8-50b0-441c-b551-e3456b0e15c1,5,4,4,0.2,0.0,,0.0,1.0,0.0,0.0,0.0
7cd2a8e8-cdf3-4b5a-9c57-453f63dcccb8,6,5,5,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,0.0
ffc61678-fba6-4df8-a412-83e555c9fca5,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
ee957b56-86df-4fa1-8bdd-9bc7feeebffa,9,14,14,0.19444444444444445,0.2592592592592593,,1.6823781168884908,2.0,1.0,0.04464285714285714,0.0
05f6964d-1776-4c5c-996c-3447802324a3,4,3,3,0.25,0.0,,0.0,1.0,0.0,0.0,0.0
3ac9442d-4761-434a-8409-bb118a57061a,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
472065ff-587c-4477-a070-5970ed2ebf65,9,12,12,0.16666666666666666,0.2962962962962963,,1.22074408460576,2.0,1.0,0.08928571428571427,0.0
251eb8fc-dd8b-4b21-9db3-5f5c97499d07,6,6,6,0.2,0.27777777777777773,,0.9999999999999999,1.0,0.0,0.0,0.0
f95aaf60-8e75-4bf5-a51f-b0626254f979,6,10,10,0.3333333333333333,0.5833333333333333,,1.9497875240786045,2.0,1.0,0.0,0.0
2fa0470b-b096-4e0f-8f7e-5c3bdc27abbd,3,3,3,0.5,0.0,,1.0,1.0,1.0,0.0,0.0
3fd1b5d6-f4a7-405d-be71-58f35782e15c,7,8,8,0.19047619047619047,0.21428571428571427,,1.324717957244746,1.0,1.0,0.2,0.0
7d9b770d-fe1c-481a-a4dc-bf99d71705e6,3,2,2,0.3333333333333333,0.0,,0.0,1.0,0.0,0.0,0.0
c4646c6d-3ed0-4c4e-bd24-98b8157fce90,8,10,10,0.17857142857142858,0.20833333333333331,,1.490216120099952,1.0,1.0,0.0,0.0
