shot_id,match_id,player,team,period,minute,second,time_window,score_diff,score_state,location,shot_angle,d_0,n_def,d_m,p_score,shooter_rank,n_shooting_options,shooter_rank_pct,shooter_is_best_option,shooter_rank_valid,n_valid_shooting_options,shooter_rank_valid_pct,shooter_is_best_valid_option,best_teammate_p_score,best_valid_teammate_p_score,best_option_p_score,n_better_invalid_position,n_better_teammates,n_better_options,best_pass_interception_prob,best_pass_retention_prob,best_pass_risk,shooter_value,best_teammate_value,best_teammate_pass_success_prob,decision_value,good_decision,shot_outcome,shot_xg,decision_margin
bbc2c68d-c096-483d-abf4-32c0175a0f55,3895302,Piero Martín Hincapié Reyna,Bayer Leverkusen,1,7,40,0-23,0,0,"[114.6, 33.5]",37.94149933723733,8.450443775329202,1,4.6958239286034384,0.2563484642831413,2,7,0.2857142857142857,False,2,7,0.2857142857142857,False,0.6359601604815853,0.6359601604815853,0.6359601604815853,0,1,0,,,,0.2563484642831413,,,0.2563484642831413,True,Saved,0.14338115,0.0
b2c3d59d-3bef-4f8a-ad86-26b69940c64e,3895302,Jonathan Tah,Bayer Leverkusen,1,13,16,0-23,0,0,"[113.9, 47.4]",32.71501921459893,9.590099061010784,1,6.887135314150652,0.2404393930454133,4,9,0.4444444444444444,False,4,9,0.4444444444444444,False,0.6849927662538362,0.6849927662538362,0.6849927662538362,0,3,0,,,,0.2404393930454133,,,0.2404393930454133,True,Blocked,0.052781336,0.0
bb53b537-1685-4019-9e8f-98f3805828eb,3895302,Granit Xhaka,Bayer Leverkusen,1,16,0,0-23,0,0,"[89.2, 42.5]",14.704956883460524,30.901294471267704,2,12.587977297577192,0.0246277872652196,6,9,0.6666666666666666,False,6,9,0.6666666666666666,False,0.1351341787637207,0.1351341787637207,0.1351341787637207,0,5,0,,,,0.0246277872652196,,,0.0246277872652196,True,Blocked,0.021271583,0.0
0247fb51-7bf7-4be6-82d7-bf63892bdd53,3895302,Jonathan Tah,Bayer Leverkusen,1,16,31,0-23,0,0,"[110.2, 32.6]",30.182384313960156,12.280065146406995,4,6.938613160100885,0.0320629660858692,5,9,0.5555555555555556,False,5,9,0.5555555555555556,False,0.1956464308790506,0.1956464308790506,0.1956464308790506,0,4,0,,,,0.0320629660858692,,,0.0320629660858692,True,Wayward,0.029664174,0.0
5d2bf27b-dd07-4895-8744-1673b235fcec,3895302,Jonathan Tah,Bayer Leverkusen,1,28,21,23-45+,1,+1,"[116.3, 46.0]",41.302506868656565,7.049113419430845,0,inf,0.5689691447070904,3,8,0.375,False,3,8,0.375,False,0.6191688258502787,0.6191688258502787,0.6191688258502787,0,2,1,0.0,0.982547490913071,-0.982547490913071,0.5689691447070904,0.5590392771778957,0.982547490913071,0.0099298675291946,False,Saved,0.10991712,0.00992986752919467
7350b239-c1ab-44b2-9c25-0387553bd338,3895302,Victor Okoh Boniface,Bayer Leverkusen,1,28,23,23-45+,1,+1,"[116.3, 43.3]",73.8349832706924,4.957822102496216,2,3.0076774500559504,0.1773520120875671,5,7,0.7142857142857143,False,5,7,0.7142857142857143,False,0.389598591112972,0.389598591112972,0.389598591112972,0,4,1,0.0,0.982547490913071,-0.982547490913071,0.1773520120875671,0.1742567906465839,0.982547490913071,0.0030952214409831,False,Saved,0.323069,0.0030952214409832035
be78c5ab-d396-4c44-8253-d48373ead6b3,3895302,Jonas Hofmann,Bayer Leverkusen,1,34,51,23-45+,1,+1,"[109.4, 44.9]",35.16448402263182,11.677756633874498,4,4.328920638589126,0.0324965185453411,5,7,0.7142857142857143,False,4,6,0.6666666666666666,False,0.8282807343001074,0.8282807343001074,0.8282807343001074,1,3,1,0.0,0.982547490913071,-0.982547490913071,0.0324965185453411,0.0319293743054441,0.982547490913071,0.0005671442398969,False,Blocked,0.09542403,0.0005671442398970036
8cf6ed6f-59f8-455f-8930-f5b71f06c180,3895302,Amine Adli,Bayer Leverkusen,1,37,40,23-45+,1,+1,"[113.1, 27.5]",16.374678129987867,14.27795503564849,1,8.572641749676686,0.1671445176943218,2,6,0.3333333333333333,False,2,6,0.3333333333333333,False,0.1919564749467585,0.1919564749467585,0.1919564749467585,0,1,0,,,,0.1671445176943218,,,0.1671445176943218,True,Post,0.07415738,0.0
68ccb2b1-d605-4f46-a725-de0ab09acb96,3895302,Edmond Fayçal Tapsoba,Bayer Leverkusen,1,43,36,23-45+,1,+1,"[110.1, 41.6]",43.121950677579214,10.028459502834924,3,3.726035214400268,0.0665614647547813,5,9,0.5555555555555556,False,3,7,0.4285714285714285,False,0.3346093316807166,0.2879987272199246,0.2879987272199246,2,2,0,,,,0.0665614647547813,,,0.0665614647547813,True,Blocked,0.06755266,0.0
df7d8278-f139-4102-9e6e-3c77d3d575c3,3895302,Florian Wirtz,Bayer Leverkusen,2,58,10,45-68,1,+1,"[93.8, 34.8]",16.72607007440634,26.711046404062877,4,3.4100438721916837,0.0095216773263859,8,8,1.0,False,7,7,1.0,False,0.2385621981286899,0.2385621981286899,0.2385621981286899,1,6,1,0.0,0.982547490913071,-0.982547490913071,0.0095216773263859,0.0093555013361849,0.982547490913071,0.000166175990201,False,Off T,0.02420186,0.00016617599020100036
96146263-06f4-4694-8e44-44658af8b8f5,3895302,Granit Xhaka,Bayer Leverkusen,2,59,18,45-68,1,+1,"[93.0, 39.1]",16.835895523874473,27.01499583564654,2,13.675347230104736,0.0336935322572423,6,8,0.75,False,4,6,0.6666666666666666,False,0.3093973001746228,0.1202482120172644,0.1202482120172644,2,3,0,,,,0.0336935322572423,,,0.0336935322572423,True,Goal,0.031472735,0.0
7b3398ab-6dae-42ec-8b11-0cd333d6b085,3895302,Florian Wirtz,Bayer Leverkusen,2,64,10,45-68,2,+2+,"[106.3, 29.6]",21.387217547838706,17.200290695217916,1,13.59798742890212,0.1346011425378176,4,8,0.5,False,4,8,0.5,False,0.3807451517179399,0.3807451517179399,0.3807451517179399,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.1346011425378176,0.1322520422709089,0.982547490913071,0.0023491002669087,False,Blocked,0.07621976,0.00234910026690871
5085715b-09f6-403c-8b67-a546bcfed0ec,3895302,Florian Wirtz,Bayer Leverkusen,2,67,25,45-68,2,+2+,"[93.5, 40.1]",17.167007508735843,26.500188678573597,2,8.661373135492699,0.0345206650236935,6,8,0.75,False,6,8,0.75,False,0.1215153585625719,0.1215153585625719,0.1215153585625719,0,5,0,,,,0.0345206650236935,,,0.0345206650236935,True,Goal,0.042012483,0.0
ec3f4afc-df7d-4a53-98a2-508e21c040eb,3895302,Patrik Schick,Bayer Leverkusen,2,70,17,68-90+,3,+2+,"[112.5, 29.6]",22.01276584898276,12.822246293064252,1,5.544802206618397,0.1830640225868423,3,5,0.6,False,3,5,0.6,False,0.4711392430881205,0.4711392430881205,0.4711392430881205,0,2,1,0.0,0.0,0.0,0.1830640225868423,0.0,0.0,0.1830640225868423,False,Saved,0.109270036,0.1830640225868423
0af7b077-170b-4ca3-a61f-4ecb4aba33d1,3895302,Jeremie Frimpong,Bayer Leverkusen,2,71,31,68-90+,3,+2+,"[108.0, 51.1]",20.914376065083555,16.346559270990333,1,9.320752197382108,0.142183083269809,4,5,0.8,False,4,5,0.8,False,0.2737847521219456,0.2737847521219456,0.2737847521219456,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.142183083269809,0.1397016426114662,0.982547490913071,0.0024814406583428,False,Saved,0.17347074,0.0024814406583427984
d6a308ca-0f8f-44d5-ad64-aa8870e489ce,3895302,Exequiel Alejandro Palacios,Bayer Leverkusen,2,80,22,68-90+,3,+2+,"[101.6, 43.3]",23.818844829212093,18.69358178627093,2,7.049440162258322,0.0637855478243028,5,9,0.5555555555555556,False,5,9,0.5555555555555556,False,0.2176237585547307,0.2176237585547307,0.2176237585547307,0,4,0,,,,0.0637855478243028,,,0.0637855478243028,True,Off T,0.06844198,0.0
4a223f2d-3c3f-4655-b561-9c43a03b0f42,3895302,Florian Wirtz,Bayer Leverkusen,2,82,29,68-90+,3,+2+,"[103.6, 35.0]",25.267795991506013,17.14526173611824,1,6.123486306818709,0.1304267901488593,2,3,0.6666666666666666,False,2,3,0.6666666666666666,False,0.2013650118892135,0.2013650118892135,0.2013650118892135,0,1,0,,,,0.1304267901488593,,,0.1304267901488593,True,Goal,0.43832713,0.0
dcc0c591-7ebd-4e42-8206-04bfefa94f33,3895302,Florian Wirtz,Bayer Leverkusen,2,89,25,68-90+,4,+2+,"[106.4, 48.8]",23.82426058289544,16.198765385053264,1,8.578364663283047,0.1433408146864642,3,5,0.6,False,2,4,0.5,False,0.2289631113637097,0.2289631113637097,0.2289631113637097,1,1,0,,,,0.1433408146864642,,,0.1433408146864642,True,Goal,0.28999847,0.0
452ac1fc-6e97-459f-8819-62bc82078292,3895292,Borja Iglesias Quintas,Bayer Leverkusen,1,2,13,0-23,0,0,"[107.0, 53.4]",17.365795806488233,18.66976164818394,1,13.755520010243172,0.1197127486672474,2,4,0.5,False,2,4,0.5,False,0.1585868798783343,0.1585868798783343,0.1585868798783343,0,1,0,,,,0.1197127486672474,,,0.1197127486672474,True,Off T,0.084877156,0.0
345c34d9-2c2f-4cec-860e-3b3704ebc4f3,3895292,Granit Xhaka,Bayer Leverkusen,1,5,53,0-23,0,0,"[96.5, 39.9]",19.31945258120419,23.50021276499428,2,10.477852401230075,0.0442370421472152,7,8,0.875,False,5,6,0.8333333333333334,False,0.4028980836940647,0.1401476301189544,0.1401476301189544,2,4,1,0.0,0.982547490913071,-0.982547490913071,0.0442370421472152,0.043464994816441,0.982547490913071,0.0007720473307741,False,Blocked,0.0423987,0.0007720473307742046
6627cd42-a35b-4e4e-9fd3-05d3269bca36,3895292,Adam Hložek,Bayer Leverkusen,1,6,30,0-23,0,0,"[88.2, 45.5]",13.932472611967473,32.27212419410907,1,13.022822689509123,0.0402564418176012,5,8,0.625,False,5,8,0.625,False,0.2466395274808612,0.2466395274808612,0.2466395274808612,0,4,0,,,,0.0402564418176012,,,0.0402564418176012,True,Blocked,0.017574478,0.0
3d1c53e1-4b07-4648-806c-2dc0b2ee5347,3895292,Alejandro Grimaldo García,Bayer Leverkusen,1,10,19,0-23,0,0,"[98.5, 49.2]",17.95150777676716,23.38567937862828,5,9.570260966989355,0.007352973470805,8,9,0.8888888888888888,False,7,8,0.875,False,0.2082922102773401,0.1695649530053186,0.1695649530053186,1,6,1,0.0084754251220623,0.9832024090526756,-0.9747269839306132,0.007352973470805,0.038263290296894,0.9832024090526756,-0.0309103168260889,False,Saved,0.075614184,-0.030910316826089003
bcdb8320-5e4f-4c64-910a-f4ff7ace5e8b,3895292,Borja Iglesias Quintas,Bayer Leverkusen,1,14,54,0-23,0,0,"[111.2, 37.8]",46.726566830010654,9.070832376358853,1,6.657553265079538,0.2501364467519883,1,8,0.125,True,1,8,0.125,True,0.250136390593127,0.250136390593127,0.2501364467519883,0,0,0,,,,0.2501364467519883,,,0.2501364467519883,True,Saved,0.11838936,0.0
e8d3770b-03dd-4a04-b39d-36e92279706b,3895292,Alejandro Grimaldo García,Bayer Leverkusen,1,27,4,23-45+,0,0,"[107.5, 39.1]",35.33352136927222,12.532358118087751,2,3.135528687690455,0.0972802936175592,4,5,0.8,False,2,3,0.6666666666666666,False,0.6376476096683255,0.2300785535487418,0.2300785535487418,2,1,0,,,,0.0972802936175592,,,0.0972802936175592,True,Off T,0.11909147,0.0
935e22db-fc36-4f7d-80de-91ae9a498112,3895292,Piero Martín Hincapié Reyna,Bayer Leverkusen,1,37,9,23-45+,0,0,"[109.3, 36.4]",37.52633209542216,11.289375536317324,1,9.334954590781097,0.2130987208437275,4,7,0.5714285714285714,False,4,6,0.6666666666666666,False,0.2461023516287739,0.2461023516287739,0.2461023516287739,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.2130987208437275,0.209379666843727,0.982547490913071,0.0037190540000005,False,Blocked,0.047790155,0.003719054000000499
d27222fa-f94e-4c78-9dcb-481abe654c5e,3895292,Robert Andrich,Bayer Leverkusen,1,42,19,23-45+,0,0,"[94.2, 28.2]",14.662022001167848,28.37040711727627,1,6.809548041007624,0.0534839527273638,6,10,0.6,False,6,10,0.6,False,0.3470102297737366,0.3470102297737366,0.3470102297737366,0,5,0,,,,0.0534839527273638,,,0.0534839527273638,True,Saved,0.024627369,0.0
0b766590-dff1-4670-baae-b960fab33f6d,3895292,Florian Wirtz,Bayer Leverkusen,1,48,28,23-45+,0,0,"[101.5, 44.6]",23.07447080448478,19.063315556324405,5,13.994615072570852,0.0105287289570596,10,10,1.0,False,10,10,1.0,False,0.4376324473978701,0.4376324473978701,0.4376324473978701,0,9,1,0.0,0.982547490913071,-0.982547490913071,0.0105287289570596,0.0103449765184959,0.982547490913071,0.0001837524385636,False,Blocked,0.058214318,0.0001837524385636998
3b2ebed6-0c37-4fb7-aef4-62a03d6244b9,3895292,Robert Andrich,Bayer Leverkusen,1,48,30,23-45+,0,0,"[107.4, 42.0]",34.48266749325331,12.757742747053644,3,9.02469229872179,0.056986421401018,8,10,0.8,False,7,9,0.7777777777777778,False,0.3791411171551015,0.3791411171551015,0.3791411171551015,1,6,1,0.0,0.982547490913071,-0.982547490913071,0.056986421401018,0.055991871694556,0.982547490913071,0.000994549706462,False,Blocked,0.07385045,0.0009945497064619974
4727fe03-748c-4003-932c-08089fce4903,3895292,Piero Martín Hincapié Reyna,Bayer Leverkusen,1,48,31,23-45+,0,0,"[110.4, 39.3]",45.05600758676798,9.625487000666508,2,5.399182264544511,0.1294935439118406,6,10,0.6,False,5,9,0.5555555555555556,False,0.3337939788498712,0.3064500213498787,0.3064500213498787,1,4,1,0.0,0.982547490913071,-0.982547490913071,0.1294935439118406,0.1272335686372137,0.982547490913071,0.0022599752746268,False,Blocked,0.11288635,0.002259975274626902
f5dea30a-5df6-4639-94dd-8319d9c8b256,3895292,Florian Wirtz,Bayer Leverkusen,1,52,15,23-45+,0,0,"[108.0, 40.0]",36.86989764584401,12.0,1,10.981328109839849,0.2026194952302175,1,9,0.1111111111111111,True,1,9,0.1111111111111111,True,0.2026194952302175,0.2026194952302175,0.2026194952302175,0,0,0,,,,0.2026194952302175,,,0.2026194952302175,True,Goal,0.7835,0.0
cc22cb9b-7162-499c-bcbb-ada646e7321e,3895292,Nathan Tella,Bayer Leverkusen,2,51,1,45-68,1,+1,"[110.1, 55.2]",14.197621419711856,18.13973538947027,0,inf,0.234293932249983,3,7,0.4285714285714285,False,3,7,0.4285714285714285,False,0.4347893655670899,0.4347893655670899,0.4347893655670899,0,2,0,,,,0.234293932249983,,,0.234293932249983,True,Blocked,0.04973654,0.0
7b0a71e0-997f-4128-82fe-bc896f6c3b93,3895292,Amine Adli,Bayer Leverkusen,2,58,30,45-68,1,+1,"[113.4, 28.8]",19.03945395983995,12.999999999999996,1,6.9108543853271085,0.1830712306112833,3,6,0.5,False,2,5,0.4,False,0.2129090003165798,0.2129090003165798,0.2129090003165798,1,1,0,,,,0.1830712306112833,,,0.1830712306112833,True,Saved,0.15474533,0.0
020286f7-259d-4f4e-91a6-e1a361609c4a,3895292,Jonathan Tah,Bayer Leverkusen,2,59,33,45-68,1,+1,"[113.8, 33.8]",39.170306065951394,8.768124086713193,1,4.161241857437747,0.247195668084548,2,9,0.2222222222222222,False,2,8,0.25,False,0.2471956899458093,0.2471956899458093,0.2471956899458093,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.247195668084548,0.2428815049207804,0.982547490913071,0.0043141631637676,False,Wayward,0.066974714,0.004314163163767593
020d62c6-44da-4187-b187-80ef2d57b0af,3895292,Nathan Tella,Bayer Leverkusen,2,76,19,68-90+,1,+1,"[102.7, 45.4]",23.89098951710608,18.12318956475377,1,15.569601296049855,0.1254878606005075,1,5,0.2,True,1,5,0.2,True,0.125487827494018,0.125487827494018,0.1254878606005075,0,0,0,,,,0.1254878606005075,,,0.1254878606005075,True,Saved,0.16930944,0.0
c30b8aae-d325-46cd-9027-63daceb5b4c1,3895292,Jeremie Frimpong,Bayer Leverkusen,2,81,22,68-90+,1,+1,"[112.9, 44.3]",47.036093616670016,8.300602387778847,2,1.2039005632358322,0.1112137176059961,4,8,0.5,False,3,7,0.4285714285714285,False,0.6223369343815104,0.1949442504984367,0.1949442504984367,1,2,0,,,,0.1112137176059961,,,0.1112137176059961,True,Wayward,0.12810047,0.0
5332b262-7816-452d-a1fd-7b48af8459ff,3895292,Alejandro Grimaldo García,Bayer Leverkusen,2,90,19,68-90+,1,+1,"[86.9, 41.1]",13.766255676841324,33.118272901828675,1,27.766106635691983,0.0382402028939251,5,6,0.8333333333333334,False,5,6,0.8333333333333334,False,0.1398449134397248,0.1398449134397248,0.1398449134397248,0,4,1,0.0,0.982547490913071,-0.982547490913071,0.0382402028939251,0.0375728201086874,0.982547490913071,0.0006673827852376,False,Saved,0.028277397,0.0006673827852377023
a7a418f1-0d37-4eb5-8eef-90e603714ba9,3895292,Jeremie Frimpong,Bayer Leverkusen,2,93,52,68-90+,1,+1,"[104.0, 49.0]",21.73983424996815,18.35755975068582,2,5.232070648245971,0.064244680840434,2,5,0.4,False,2,5,0.4,False,0.1063692058815752,0.1063692058815752,0.1063692058815752,0,1,0,,,,0.064244680840434,,,0.064244680840434,True,Blocked,0.055857755,0.0
2fda9d56-0749-4c28-8423-7c45bdab5d5c,3895292,Amine Adli,Bayer Leverkusen,2,94,37,68-90+,1,+1,"[109.4, 32.0]",27.870341694721013,13.280060240827218,1,3.842802690311753,0.1709309656669498,3,8,0.375,False,2,7,0.2857142857142857,False,0.3142725690503279,0.3142725690503279,0.3142725690503279,1,1,0,,,,0.1709309656669498,,,0.1709309656669498,True,Saved,0.35172737,0.0
0d2470c8-1544-4fcf-a8b8-a4aa1a6b6371,3895333,Granit Xhaka,Bayer Leverkusen,1,11,39,0-23,0,0,"[96.6, 33.6]",18.10647538914922,24.259431155738177,2,13.519585605699035,0.0419892687993968,6,8,0.75,False,6,8,0.75,False,0.2128264984673749,0.2128264984673749,0.2128264984673749,0,5,0,,,,0.0419892687993968,,,0.0419892687993968,True,Goal,0.032375105,0.0
158520be-290c-420c-a39c-1cb03429d959,3895333,Exequiel Alejandro Palacios,Bayer Leverkusen,1,20,18,0-23,1,+1,"[107.3, 40.4]",34.935139797079074,12.706297651164956,2,3.446985280076491,0.0970482265090411,5,8,0.625,False,5,8,0.625,False,0.4178970562338524,0.4178970562338524,0.4178970562338524,0,4,1,0.0,0.982547490913071,-0.982547490913071,0.0970482265090411,0.095354504651786,0.982547490913071,0.0016937218572551,False,Blocked,0.19429411,0.0016937218572550955
528a780c-3ccd-45a7-8bf9-a951a832c07f,3895333,Jonas Hofmann,Bayer Leverkusen,1,29,55,23-45+,1,+1,"[94.9, 37.7]",17.964614668434155,25.20515820224106,2,4.036303020467561,0.0363154051471923,4,7,0.5714285714285714,False,4,7,0.5714285714285714,False,0.0868305210005063,0.0868305210005063,0.0868305210005063,0,3,1,0.0,0.982547490913071,-0.982547490913071,0.0363154051471923,0.0356816133104417,0.982547490913071,0.0006337918367505,False,Saved,0.040702738,0.000633791836750601
0eb21787-dd7e-4ef7-a943-8a60f85fbb53,3895333,Jonas Hofmann,Bayer Leverkusen,1,41,10,23-45+,0,0,"[101.3, 50.9]",18.294285324623644,21.644860821913365,1,16.749518761944415,0.0948489029436246,3,6,0.5,False,3,6,0.5,False,0.28793863950379,0.28793863950379,0.28793863950379,0,2,1,0.0,0.982547490913071,-0.982547490913071,0.0948489029436246,0.0931935652605421,0.982547490913071,0.0016553376830824,False,Blocked,0.05227081,0.0016553376830825
693cddac-5b0c-469f-8c78-f2add46315b9,3895333,Patrik Schick,Bayer Leverkusen,1,43,32,23-45+,0,0,"[113.7, 43.2]",56.05099686025836,7.066116330771804,1,4.3177012514711,0.284241458673609,2,6,0.3333333333333333,False,2,5,0.4,False,0.6328804569543746,0.6328804569543746,0.6328804569543746,0,1,0,,,,0.284241458673609,,,0.284241458673609,True,Goal,0.19578177,0.0
82853bfd-ad2a-4d3a-9111-d26c50747d18,3895333,Exequiel Alejandro Palacios,Bayer Leverkusen,2,57,1,45-68,1,+1,"[108.2, 40.1]",37.44933147198408,11.800423721205943,1,10.950835042190343,0.2058596212893627,1,2,0.5,True,1,2,0.5,True,0.2058595731714488,0.2058595731714488,0.2058596212893627,0,0,0,,,,0.2058596212893627,,,0.2058596212893627,True,Goal,0.7835,0.0
2d134930-fab3-4cbf-822c-4e87d0fca66b,3895333,Jeremie Frimpong,Bayer Leverkusen,2,76,32,68-90+,2,+2+,"[111.9, 45.8]",37.89641865926884,9.962429422585632,1,3.560461790168909,0.2210559744699329,2,4,0.5,False,1,3,0.3333333333333333,True,0.2210559928238836,0.0892157597953586,0.2210559744699329,1,0,0,,,,0.2210559744699329,,,0.2210559744699329,True,Goal,0.47853372,0.0
42e736cd-e443-43b7-a8e5-aa1bc7ecd199,3895333,Victor Okoh Boniface,Bayer Leverkusen,2,88,24,68-90+,3,+2+,"[108.1, 40.1]",37.15634507564838,11.900420160649796,1,11.189946687012068,0.204378832517759,1,2,0.5,True,1,2,0.5,True,0.2043788087447764,0.2043788087447764,0.204378832517759,0,0,0,,,,0.204378832517759,,,0.204378832517759,True,Goal,0.7835,0.0
29922617-eb58-413f-8c29-e13c78f199f6,3895340,Robert Andrich,Bayer Leverkusen,1,15,56,0-23,0,0,"[94.9, 35.3]",17.51953301884907,25.53624874565565,2,12.075633631599311,0.0377781473694026,9,10,0.9,False,8,9,0.8888888888888888,False,0.186579818582078,0.1480137263342121,0.1480137263342121,1,7,1,0.0,0.982547490913071,-0.982547490913071,0.0377781473694026,0.0371188278037944,0.982547490913071,0.0006593195656081,False,Blocked,0.07194631,0.0006593195656081977
d2360c7b-f93a-43b2-ac0c-67c81e228c60,3895340,Patrik Schick,Bayer Leverkusen,1,22,40,0-23,0,0,"[112.8, 47.0]",34.17356473687005,10.041912168506556,1,6.549824108852422,0.2312112889517948,2,5,0.4,False,1,4,0.25,True,0.2312113239423733,0.1432521837968222,0.2312112889517948,1,0,0,,,,0.2312112889517948,,,0.2312112889517948,True,Off T,0.041582808,0.0
f965804b-15bf-4b4b-963c-179b80ec14fc,3895340,Edmond Fayçal Tapsoba,Bayer Leverkusen,1,28,46,23-45+,0,0,"[94.9, 37.5]",17.938593104037164,25.22419473442115,2,3.2617620967914127,0.0354168111773198,9,10,0.9,False,9,10,0.9,False,0.2852688317244984,0.2852688317244984,0.2852688317244984,0,8,1,0.0,0.982547490913071,-0.982547490913071,0.0354168111773198,0.0347987012361086,0.982547490913071,0.0006181099412111,False,Blocked,0.03004243,0.0006181099412111979
06131845-bb90-4cb5-955f-c8454fa8dc7f,3895340,Granit Xhaka,Bayer Leverkusen,1,29,44,23-45+,0,0,"[98.4, 56.0]",13.74279773915705,26.880476186258303,1,23.56696584154733,0.0628244465290178,8,10,0.8,False,8,10,0.8,False,0.398269154486876,0.398269154486876,0.398269154486876,0,7,1,0.0,0.982547490913071,-0.982547490913071,0.0628244465290178,0.0617280083051938,0.982547490913071,0.001096438223824,False,Post,0.025478274,0.0010964382238239923
f641856a-9f83-4efa-8642-82ba8958b79e,3895340,Victor Okoh Boniface,Bayer Leverkusen,1,35,34,23-45+,0,0,"[110.4, 39.5]",45.14584756704232,9.6130120149722,1,7.739722420259091,0.2415394654536187,2,8,0.25,False,2,8,0.25,False,0.2415394924917586,0.2415394924917586,0.2415394924917586,0,1,1,0.0,0.982547490913071,-0.982547490913071,0.2415394654536187,0.237324022304194,0.982547490913071,0.0042154431494247,False,Off T,0.06597038,0.004215443149424708
2e430d3e-2741-4d49-9e80-8963abb4d73f,3895340,Victor Okoh Boniface,Bayer Leverkusen,1,37,12,23-45+,0,0,"[112.0, 31.0]",26.38711454566761,12.041594578792296,2,1.081392334538689,0.0794028457676698,5,7,0.7142857142857143,False,4,6,0.6666666666666666,False,0.4456497398596085,0.4456497398596085,0.4456497398596085,1,3,0,,,,0.0794028457676698,,,0.0794028457676698,True,Wayward,0.053766534,0.0
a255cf1e-f73e-434f-a910-58360bd4aa60,3895340,Odilon Kossonou,Bayer Leverkusen,1,39,39,23-45+,0,0,"[93.3, 49.6]",15.147232224326636,28.3734030387615,2,6.06875861749047,0.0291359176901791,7,10,0.7,False,7,10,0.7,False,0.14176309425072,0.14176309425072,0.14176309425072,0,6,1,0.0,0.982547490913071,-0.982547490913071,0.0291359176901791,0.0286274295447679,0.982547490913071,0.0005084881454111,False,Off T,0.023349753,0.0005084881454111984
7c2798b0-6986-4566-86ce-0a351c33986c,3895340,Patrik Schick,Bayer Leverkusen,1,40,47,23-45+,0,0,"[107.5, 41.4]",35.1143280478363,12.578155667664475,1,10.058108556437146,0.192815527730758,1,9,0.1111111111111111,True,1,8,0.125,True,0.1928155252547339,0.1928155252547339,0.192815527730758,0,0,0,,,,0.192815527730758,,,0.192815527730758,True,Goal,0.043790568,0.0
bbe92ecc-45d8-4ffc-817b-444112682107,3895340,Victor Okoh Boniface,Bayer Leverkusen,1,46,18,23-45+,1,+1,"[108.0, 40.0]",36.86989764584401,12.0,1,10.732625608245952,0.2024485420236389,1,3,0.3333333333333333,True,1,3,0.3333333333333333,True,0.2024485420236389,0.2024485420236389,0.2024485420236389,0,0,0,,,,0.2024485420236389,,,0.2024485420236389,True,Goal,0.7835,0.0
5bf94991-d33b-4fad-9c75-5acad6f58186,3895340,Granit Xhaka,Bayer Leverkusen,2,48,52,45-68,2,+2+,"[99.5, 29.5]",17.679996886416802,23.03258561256204,4,16.408601927546673,0.0140240115645033,8,10,0.8,False,8,10,0.8,False,0.331486246625169,0.331486246625169,0.331486246625169,0,7,0,,,,0.0140240115645033,,,0.0140240115645033,True,Blocked,0.0272795,0.0
eefe3d33-edae-4a15-ba89-93b9220cf6ad,3895340,Patrik Schick,Bayer Leverkusen,2,49,49,45-68,2,+2+,"[107.5, 27.9]",19.231086770314885,17.397126199461795,1,11.348146745249972,0.1317277294752499,2,5,0.4,False,2,5,0.4,False,0.470777885023703,0.470777885023703,0.470777885023703,0,1,0,,,,0.1317277294752499,,,0.1317277294752499,True,Saved,0.118455246,0.0
ce657a2c-9ba5-402a-adfa-181697e21398,3895340,Patrik Schick,Bayer Leverkusen,2,57,23,45-68,2,+2+,"[94.5, 40.5]",17.823273348208225,25.5049014897137,1,3.9181668843598794,0.0644103673371319,3,9,0.3333333333333333,False,3,9,0.3333333333333333,False,0.0734295875154947,0.0734295875154947,0.0734295875154947,0,2,0,,,,0.0644103673371319,,,0.0644103673371319,True,Blocked,0.03879495,0.0
0c2d4394-e3af-4962-ab84-10019b18cf0a,3895340,Victor Okoh Boniface,Bayer Leverkusen,2,58,30,45-68,2,+2+,"[101.5, 33.8]",22.088500989352347,19.51127878945919,1,12.621345685784917,0.1116267407991544,1,6,0.1666666666666666,True,1,6,0.1666666666666666,True,0.1116267386865357,0.1116267386865357,0.1116267407991544,0,0,0,,,,0.1116267407991544,,,0.1116267407991544,True,Post,0.1731522,0.0
e8090304-80b2-4652-8526-18230ab1e570,3895340,Robert Andrich,Bayer Leverkusen,2,63,31,45-68,2,+2+,"[94.5, 45.5]",17.066368015968898,26.086394921491163,4,11.517218002930024,0.0108711563546581,9,10,0.9,False,9,10,0.9,False,0.2057535776681106,0.2057535776681106,0.2057535776681106,0,8,0,,,,0.0108711563546581,,,0.0108711563546581,True,Off T,0.02513808,0.0
